Model_Name,Label,Accuracy,Precision,Recall,F1-Score
convnextv2_large,Overall,0.8170040249824524,0.8170040249824524,0.8170040249824524,0.8170040249824524
convnextv2_large,GLOTW,0.7026239037513733,0.7453608512878418,0.7026239037513733,0.7233616709709167
convnextv2_large,CR,0.9020270109176636,0.830051839351654,0.9020270109176636,0.8645439743995667
convnextv2_large,IN,0.9162330627441406,0.9082000851631165,0.9162330627441406,0.9121989011764526
convnextv2_large,KU,0.036363635212183,0.2857142984867096,0.036363635212183,0.06451612710952759
convnextv2_large,B,1.0,0.9577465057373047,1.0,0.9784172773361206
convnextv2_large,S,0.9166666865348816,0.8095238208770752,0.9166666865348816,0.8597701191902161
convnextv2_large,M,0.43209877610206604,0.5737704634666443,0.43209877610206604,0.49295774102211
convnextv2_large,Y,0.4134615361690521,0.4215686321258545,0.4134615361690521,0.41747573018074036
convnextv2_large,F,0.8059523701667786,0.8127250671386719,0.8059523701667786,0.8093245625495911
convnextv2_large,E,0.44576719403266907,0.8042959570884705,0.44576719403266907,0.5736170411109924
convnextv2_large,P,0.9347471594810486,0.8280346989631653,0.9347471594810486,0.8781608939170837
convnextv2_large,-,0.8676092624664307,0.7417582273483276,0.8676092624664307,0.799763023853302


Confusion Matrix (cols = preds, rows = golds)
     ,GLOTW,   CR,   IN,   KU,    B,    S,    M,    Y,    F,    E,    P,    -,    +
GLOTW,  723,  109,   10,    0,    0,   38,   48,   24,   46,   10,    2,   19, 1029
   CR,   66,  801,    0,    0,    0,    2,    1,    1,   14,    0,    0,    3,  888
   IN,   14,   10, 1761,    4,    0,    0,    0,   12,    1,   27,   89,    4, 1922
   KU,    6,    5,   24,    2,    0,    0,    0,   13,    0,    0,    0,    5,   55
    B,    0,    0,    0,    0,   68,    0,    0,    0,    0,    0,    0,    0,   68
    S,   14,    0,    0,    0,    2,  187,    0,    0,    1,    0,    0,    0,  204
    M,   73,   14,    1,    0,    0,    1,   70,    0,    2,    0,    0,    1,  162
    Y,   12,   17,    7,    1,    0,    0,    0,   43,    7,    9,    3,    5,  104
    F,   25,    6,    1,    0,    0,    1,    0,    8,  677,    1,    9,  112,  840
    E,   23,    0,  127,    0,    0,    0,    1,    0,   25,  337,  232,   11,  756
    P,    0,    0,    8,    0,    0,    0,    0,    0,    2,   35, 1719,   75, 1839
    -,   14,    3,    0,    0,    1,    2,    2,    1,   58,    0,   22,  675,  778
    +,  970,  965, 1939,    7,   71,  231,  122,  102,  833,  419, 2076,  910, 8645


peak-vram-usage,GPU 0 (NVIDIA RTX A6000): 0.00MB peak; GPU 1 (NVIDIA RTX A6000): 0.00MB peak; GPU 2 (NVIDIA RTX A6000): 8107.05MB peak
training-time,8164.069518165663
validation-time,73.2408664021641


Epoch 1 loss,1.016218
Epoch 2 loss,0.673775
Epoch 3 loss,0.587886
Epoch 4 loss,0.539871
Epoch 5 loss,0.505525
Epoch 6 loss,0.481929
Epoch 7 loss,0.459651
Epoch 8 loss,0.444420
