Model_Name,Label,Accuracy,Precision,Recall,F1-Score
convnextv2_large,Overall,0.5713129043579102,0.5713129043579102,0.5713129043579102,0.5713129043579102
convnextv2_large,GLOTW,0.7687074542045593,0.3849148452281952,0.7687074542045593,0.5129701495170593
convnextv2_large,CR,0.0,0.0,0.0,0.0
convnextv2_large,IN,0.8402705788612366,0.8333333134651184,0.8402705788612366,0.8367875814437866
convnextv2_large,KU,0.0,0.0,0.0,0.0
convnextv2_large,B,0.0,0.0,0.0,0.0
convnextv2_large,S,0.03921568766236305,0.10958904027938843,0.03921568766236305,0.05776173248887062
convnextv2_large,M,0.0,0.0,0.0,0.0
convnextv2_large,Y,0.0,0.0,0.0,0.0
convnextv2_large,F,0.06904762238264084,0.453125,0.06904762238264084,0.11983471363782883
convnextv2_large,E,0.0,0.0,0.0,0.0
convnextv2_large,P,0.9467101693153381,0.6647575497627258,0.9467101693153381,0.7810677289962769
convnextv2_large,-,0.9331619739532471,0.3962882161140442,0.9331619739532471,0.5563218593597412


Confusion Matrix (cols = preds, rows = golds)
     ,GLOTW,   CR,   IN,   KU,    B,    S,    M,    Y,    F,    E,    P,    -,    +
GLOTW,  791,    0,   56,    0,    0,    0,    0,    0,   38,    0,    6,  138, 1029
   CR,  852,    0,    8,    0,    0,    0,    0,    0,   10,    0,    0,   18,  888
   IN,    7,    0, 1615,    0,    0,    0,    0,    0,    0,    0,  288,   12, 1922
   KU,    9,    0,   35,    0,    0,    0,    0,    0,    1,    0,    2,    8,   55
    B,    2,    0,    0,    0,    0,   65,    0,    0,    0,    0,    0,    1,   68
    S,  196,    0,    0,    0,    0,    8,    0,    0,    0,    0,    0,    0,  204
    M,  120,    0,    6,    0,    0,    0,    0,    0,   16,    0,    0,   20,  162
    Y,   26,    0,   36,    0,    0,    0,    0,    0,    3,    0,    2,   37,  104
    F,   30,    0,    4,    0,    0,    0,    0,    0,   58,    0,   17,  731,  840
    E,   14,    0,  155,    0,    0,    0,    0,    0,    0,    0,  526,   61,  756
    P,    0,    0,   18,    0,    0,    0,    0,    0,    0,    0, 1741,   80, 1839
    -,    8,    0,    5,    0,    0,    0,    0,    0,    2,    0,   37,  726,  778
    +, 2055,    0, 1938,    0,    0,   73,    0,    0,  128,    0, 2619, 1832, 8645


peak-vram-usage,GPU 0 (NVIDIA RTX A6000): 8095.03MB peak; GPU 1 (NVIDIA RTX A6000): 0.00MB peak; GPU 2 (NVIDIA RTX A6000): 0.00MB peak
training-time,8062.961831903085
validation-time,74.75902817770839


Epoch 1 loss,1.562469
Epoch 2 loss,1.348040
Epoch 3 loss,1.329840
Epoch 4 loss,1.310098
Epoch 5 loss,1.308546
Epoch 6 loss,1.275759
Epoch 7 loss,1.291420
Epoch 8 loss,1.292651
