Model_Name,Label,Accuracy,Precision,Recall,F1-Score
convnextv2_tiny,Overall,0.682244062423706,0.682244062423706,0.682244062423706,0.682244062423706
convnextv2_tiny,GLOTW,0.7784256339073181,0.4435215890407562,0.7784256339073181,0.565079391002655
convnextv2_tiny,CR,0.23310810327529907,0.9078947305679321,0.23310810327529907,0.3709677457809448
convnextv2_tiny,IN,0.909989595413208,0.8531707525253296,0.909989595413208,0.8806646466255188
convnextv2_tiny,KU,0.0,0.0,0.0,0.0
convnextv2_tiny,B,1.0,0.4146341383457184,1.0,0.5862069129943848
convnextv2_tiny,S,0.8676470518112183,0.6996047496795654,0.8676470518112183,0.774617075920105
convnextv2_tiny,M,0.0,0.0,0.0,0.0
convnextv2_tiny,Y,0.0,0.0,0.0,0.0
convnextv2_tiny,F,0.526190459728241,0.86328125,0.526190459728241,0.6538461446762085
convnextv2_tiny,E,0.0,0.0,0.0,0.0
convnextv2_tiny,P,0.9450788497924805,0.7491379380226135,0.9450788497924805,0.8357778191566467
convnextv2_tiny,-,0.9203084707260132,0.5457317233085632,0.9203084707260132,0.6851674914360046


Confusion Matrix (cols = preds, rows = golds)
     ,GLOTW,   CR,   IN,   KU,    B,    S,    M,    Y,    F,    E,    P,    -,    +
GLOTW,  801,   20,   19,    0,   27,   67,    0,    0,   29,    0,    4,   62, 1029
   CR,  642,  207,    3,    0,   10,    2,    0,    0,    4,    0,    1,   19,  888
   IN,   17,    0, 1749,    0,   10,    0,    0,    0,    2,    0,  121,   23, 1922
   KU,   17,    0,   19,    0,    2,    0,    0,    0,    2,    0,    7,    8,   55
    B,    0,    0,    0,    0,   68,    0,    0,    0,    0,    0,    0,    0,   68
    S,   16,    0,    0,    0,    9,  177,    0,    0,    1,    0,    0,    1,  204
    M,  145,    1,    1,    0,    2,    4,    0,    0,    3,    0,    1,    5,  162
    Y,   28,    0,    8,    0,    4,    0,    0,    0,    4,    0,    6,   54,  104
    F,  101,    0,    1,    0,    7,    0,    0,    0,  442,    0,   10,  279,  840
    E,   27,    0,  240,    0,   20,    0,    0,    0,    7,    0,  407,   55,  756
    P,    0,    0,   10,    0,    1,    0,    0,    0,    0,    0, 1738,   90, 1839
    -,   12,    0,    0,    0,    4,    3,    0,    0,   18,    0,   25,  716,  778
    +, 1806,  228, 2050,    0,  164,  253,    0,    0,  512,    0, 2320, 1312, 8645


peak-vram-usage,GPU 0 (NVIDIA RTX A6000): 0.00MB peak; GPU 1 (NVIDIA RTX A6000): 0.00MB peak; GPU 2 (NVIDIA RTX A6000): 3584.61MB peak
training-time,5609.589173860848
validation-time,49.23767099529505


Epoch 1 loss,1.223494
Epoch 2 loss,1.095099
Epoch 3 loss,1.099260
Epoch 4 loss,1.038070
Epoch 5 loss,1.046680
Epoch 6 loss,1.046702
Epoch 7 loss,1.017801
Epoch 8 loss,1.017127
