Model_Name,Label,Accuracy,Precision,Recall,F1-Score
convnextv2_large,Overall,0.8083285093307495,0.8083285093307495,0.8083285093307495,0.8083285093307495
convnextv2_large,GLOTW,0.7065111994743347,0.7113503217697144,0.7065111994743347,0.7089225053787231
convnextv2_large,CR,0.8840090036392212,0.840471088886261,0.8840090036392212,0.8616904616355896
convnextv2_large,IN,0.9167534112930298,0.8953251838684082,0.9167534112930298,0.9059125781059265
convnextv2_large,KU,0.16363635659217834,0.44999998807907104,0.16363635659217834,0.23999999463558197
convnextv2_large,B,1.0,0.9714285731315613,1.0,0.9855072498321533
convnextv2_large,S,0.9117646813392639,0.6763636469841003,0.9117646813392639,0.7766179442405701
convnextv2_large,M,0.3333333432674408,0.6666666865348816,0.3333333432674408,0.4444444477558136
convnextv2_large,Y,0.23076923191547394,0.3870967626571655,0.23076923191547394,0.28915661573410034
convnextv2_large,F,0.788095235824585,0.8619791865348816,0.788095235824585,0.823383092880249
convnextv2_large,E,0.3478836119174957,0.8566775321960449,0.3478836119174957,0.49482595920562744
convnextv2_large,P,0.9575856328010559,0.8048446178436279,0.9575856328010559,0.8745964765548706
convnextv2_large,-,0.8830333948135376,0.7231578826904297,0.8830333948135376,0.7951388955116272


Confusion Matrix (cols = preds, rows = golds)
     ,GLOTW,   CR,   IN,   KU,    B,    S,    M,    Y,    F,    E,    P,    -,    +
GLOTW,  727,  106,   13,    0,    0,   74,   21,   17,   38,   11,    2,   20, 1029
   CR,   88,  785,    0,    0,    0,    5,    3,    2,    3,    0,    0,    2,  888
   IN,   11,    1, 1762,    9,    0,    0,    0,   11,    1,   18,  102,    7, 1922
   KU,    7,    5,   26,    9,    0,    0,    0,    6,    0,    0,    1,    1,   55
    B,    0,    0,    0,    0,   68,    0,    0,    0,    0,    0,    0,    0,   68
    S,   16,    0,    0,    0,    2,  186,    0,    0,    0,    0,    0,    0,  204
    M,   84,   15,    2,    0,    0,    3,   54,    0,    1,    0,    1,    2,  162
    Y,   32,   15,   15,    1,    0,    0,    1,   24,    4,    5,    0,    7,  104
    F,   26,    6,    1,    1,    0,    3,    1,    1,  662,    1,   11,  127,  840
    E,   21,    0,  145,    0,    0,    0,    0,    1,   22,  263,  270,   34,  756
    P,    0,    0,    4,    0,    0,    0,    0,    0,    2,    9, 1761,   63, 1839
    -,   10,    1,    0,    0,    0,    4,    1,    0,   35,    0,   40,  687,  778
    +, 1022,  934, 1968,   20,   70,  275,   81,   62,  768,  307, 2188,  950, 8645


peak-vram-usage,GPU 0 (NVIDIA RTX A6000): 8074.31MB peak; GPU 1 (NVIDIA RTX A6000): 0.00MB peak; GPU 2 (NVIDIA RTX A6000): 0.00MB peak
training-time,8061.598170880228
validation-time,76.43692555092275


Epoch 1 loss,0.786886
Epoch 2 loss,0.595930
Epoch 3 loss,0.550904
Epoch 4 loss,0.520880
Epoch 5 loss,0.501735
Epoch 6 loss,0.483447
Epoch 7 loss,0.470781
Epoch 8 loss,0.457233
