Model_Name,Label,Accuracy,Precision,Recall,F1-Score
convnextv2_tiny,Overall,0.8032388687133789,0.8032388687133789,0.8032388687133789,0.8032388687133789
convnextv2_tiny,GLOTW,0.6831875443458557,0.7616468071937561,0.6831875443458557,0.7202869057655334
convnextv2_tiny,CR,0.934684693813324,0.7957813739776611,0.934684693813324,0.8596581816673279
convnextv2_tiny,IN,0.9094693064689636,0.8877602815628052,0.9094693064689636,0.8984836935997009
convnextv2_tiny,KU,0.036363635212183,0.20000000298023224,0.036363635212183,0.0615384615957737
convnextv2_tiny,B,1.0,0.9577465057373047,1.0,0.9784172773361206
convnextv2_tiny,S,0.9019607901573181,0.800000011920929,0.9019607901573181,0.8479262590408325
convnextv2_tiny,M,0.37037035822868347,0.508474588394165,0.37037035822868347,0.4285714328289032
convnextv2_tiny,Y,0.17307692766189575,0.41860464215278625,0.17307692766189575,0.2448979616165161
convnextv2_tiny,F,0.7654761672019958,0.8286082744598389,0.7654761672019958,0.7957921028137207
convnextv2_tiny,E,0.3373015820980072,0.7703927755355835,0.3373015820980072,0.46918123960494995
convnextv2_tiny,P,0.9494290351867676,0.8083333373069763,0.9494290351867676,0.873218297958374
convnextv2_tiny,-,0.8830333948135376,0.7075180411338806,0.8830333948135376,0.7855917811393738


Confusion Matrix (cols = preds, rows = golds)
     ,GLOTW,   CR,   IN,   KU,    B,    S,    M,    Y,    F,    E,    P,    -,    +
GLOTW,  703,  155,   13,    0,    0,   37,   42,   12,   43,    7,    1,   16, 1029
   CR,   36,  830,    1,    0,    0,    4,    3,    6,    5,    0,    0,    3,  888
   IN,   12,    7, 1748,    7,    0,    0,    1,    0,    3,   39,  100,    5, 1922
   KU,    9,    6,   22,    2,    0,    0,    0,    3,    4,    5,    2,    2,   55
    B,    0,    0,    0,    0,   68,    0,    0,    0,    0,    0,    0,    0,   68
    S,   12,    1,    0,    0,    3,  184,    1,    0,    3,    0,    0,    0,  204
    M,   73,   17,    3,    0,    0,    2,   60,    2,    4,    1,    0,    0,  162
    Y,   21,   23,   12,    1,    0,    1,    0,   18,    6,    6,    0,   16,  104
    F,   28,    3,    3,    0,    0,    0,    4,    1,  643,    2,   10,  146,  840
    E,   15,    0,  162,    0,    0,    0,    0,    0,   24,  255,  275,   25,  756
    P,    0,    0,    5,    0,    0,    0,    1,    0,    0,   16, 1746,   71, 1839
    -,   14,    1,    0,    0,    0,    2,    6,    1,   41,    0,   26,  687,  778
    +,  923, 1043, 1969,   10,   71,  230,  118,   43,  776,  331, 2160,  971, 8645


peak-vram-usage,GPU 0 (NVIDIA RTX A6000): 0.00MB peak; GPU 1 (NVIDIA RTX A6000): 3566.26MB peak; GPU 2 (NVIDIA RTX A6000): 0.00MB peak
training-time,4533.684720663354
validation-time,48.34883775934577


Epoch 1 loss,0.799475
Epoch 2 loss,0.638311
Epoch 3 loss,0.597698
Epoch 4 loss,0.570442
Epoch 5 loss,0.551165
Epoch 6 loss,0.537170
Epoch 7 loss,0.528181
Epoch 8 loss,0.518767
